,01,02,03,04,05,06,07,League,Points
0004201110080,WR,TE,WR,NaN,WR,RB,,201110080,-1.2247448713915892
0005201110080,WR,NaN,RB,WR,TE,QB,,201110080,0.8164965809277261
0006201110080,QB,RB,WR,NaN,WR,RB,,201110080,-0.4082482904638631
0007201110080,NaN,RB,NaN,NaN,NaN,NaN,,201110080,1.2247448713915892
0008201110080,RB,NaN,NaN,NaN,NaN,NaN,,201110080,1.6329931618554523
0009201110080,NaN,NaN,NaN,NaN,NaN,NaN,,201110080,0.0
0010201110080,RB,QB,NaN,NaN,WR,NaN,,201110080,0.8164965809277261
0001201310080,WR,NaN,RB,NaN,WR,NaN,,201310080,-1.0855556302925156
0002201310080,RB,WR,WR,NaN,NaN,NaN,,201310080,0.10014350832956787
0003201310080,RB,WR,QB,NaN,NaN,WR,,201310080,-0.21230423765868386
0004201310080,NaN,WR,NaN,QB,WR,NaN,,201310080,-0.09213202766320243
0005201310080,RB,NaN,QB,TE,WR,NaN,,201310080,0.36452237031962703
0006201310080,RB,WR,QB,RB,NaN,NaN,,201310080,0.9894178622961305
0007201310080,RB,WR,QB,NaN,NaN,NaN,,201310080,0.11616646966229872
0008201310080,RB,RB,RB,NaN,QB,WR,,201310080,-0.588843828977859
0009201310080,NaN,QB,NaN,WR,WR,TE,,201310080,-1.261808204952555
0010201310080,QB,NaN,RB,TE,NaN,WR,,201310080,0.8932800942997453
0011201310080,QB,NaN,RB,NaN,NaN,WR,,201310080,-2.1270481169200215
0012201310080,RB,QB,RB,WR,TE,WR,,201310080,1.1176015529579773
0013201310080,RB,QB,WR,RB,NaN,QB,,201310080,0.813165287636091
0014201310080,WR,NaN,WR,RB,RB,RB,,201310080,1.9828414649254436
0015201310080,RB,TE,RB,WR,WR,WR,,201310080,-0.40457977365145414
0016201310080,NaN,NaN,QB,QB,RB,WR,,201310080,-0.6048667903105899
0001201510093,RB,WR,NaN,RB,WR,NaN,,201510093,2.3717082451262845
0002201510093,WR,RB,RB,WR,TE,QB,,201510093,0.3952847075210474
0003201510093,QB,WR,RB,WR,TE,RB,,201510093,-0.7905694150420948
0004201510093,WR,WR,RB,TE,RB,WR,,201510093,-0.7905694150420948
0005201510093,WR,TE,RB,RB,WR,WR,,201510093,0.0
0006201510093,QB,WR,NaN,WR,RB,WR,,201510093,1.1858541225631423
0007201510093,RB,QB,RB,WR,WR,WR,,201510093,-0.7905694150420948
0008201510093,RB,WR,WR,QB,TE,TE,,201510093,-0.3952847075210474
0009201510093,RB,WR,RB,QB,RB,NaN,,201510093,-0.3952847075210474
0010201510093,RB,WR,RB,WR,QB,TE,,201510093,-0.7905694150420948
0001201410122,RB,WR,QB,WR,RB,NaN,,201410122,
0002201410122,RB,NaN,WR,WR,NaN,WR,,201410122,
0003201410122,RB,RB,NaN,WR,QB,WR,,201410122,
0004201410122,WR,NaN,WR,NaN,QB,NaN,,201410122,
0005201410122,WR,RB,NaN,RB,WR,RB,,201410122,
0006201410122,WR,RB,TE,WR,WR,WR,,201410122,
0007201410122,WR,RB,RB,QB,RB,RB,,201410122,
0008201410122,TE,WR,WR,QB,RB,RB,,201410122,
0009201410122,RB,RB,NaN,WR,NaN,WR,,201410122,
0010201410122,WR,WR,NaN,RB,NaN,WR,,201410122,
0011201410122,RB,NaN,TE,NaN,WR,RB,,201410122,
0012201410122,WR,WR,RB,NaN,NaN,NaN,,201410122,
0001201610122,WR,RB,RB,WR,WR,WR,,201610122,-0.5595618158751383
0002201610122,WR,WR,WR,WR,TE,RB,,201610122,-0.5595618158751383
0003201610122,WR,RB,RB,WR,QB,WR,,201610122,1.8103470513607414
0004201610122,WR,WR,WR,WR,QB,RB,,201610122,-0.5595618158751383
0005201610122,RB,WR,RB,WR,QB,RB,,201610122,-0.5595618158751383
0006201610122,WR,WR,WR,RB,RB,WR,,201610122,-0.5595618158751383
0007201610122,RB,RB,RB,QB,RB,WR,,201610122,-0.5595618158751383
0008201610122,RB,WR,TE,WR,WR,RB,,201610122,-0.5595618158751383
0009201610122,TE,RB,WR,RB,WR,WR,,201610122,-0.5595618158751383
0010201610122,WR,WR,WR,WR,RB,TE,,201610122,2.2053318625667213
0011201610122,WR,RB,WR,RB,TE,RB,,201610122,-0.5595618158751383
0012201610122,RB,WR,WR,WR,QB,RB,,201610122,1.0203774289487815
0001200910138,NaN,NaN,NaN,QB,NaN,NaN,,200910138,-1.8441120060211444
0002200910138,RB,NaN,TE,NaN,QB,NaN,,200910138,-0.007288980260952632
0003200910138,RB,NaN,TE,NaN,NaN,QB,,200910138,-0.25623569071196767
0004200910138,NaN,NaN,NaN,NaN,NaN,NaN,,200910138,1.1970748351642282
0005200910138,NaN,NaN,NaN,NaN,NaN,NaN,,200910138,1.425836677200296
0006200910138,WR,NaN,QB,NaN,WR,NaN,,200910138,0.13400509864367752
0007200910138,NaN,NaN,NaN,QB,NaN,NaN,,200910138,-0.922336348405224
0008200910138,RB,NaN,NaN,QB,RB,WR,,200910138,0.5175175985276737
0009200910138,NaN,NaN,NaN,NaN,WR,NaN,,200910138,-0.3504317433150544
0010200910138,QB,WR,NaN,NaN,RB,NaN,,200910138,-1.5480672692685862
0011200910138,RB,NaN,NaN,NaN,QB,NaN,,200910138,0.6789965458472509
0012200910138,RB,QB,WR,NaN,NaN,NaN,,200910138,0.9750412825998093
0001201210155,RB,NaN,WR,NaN,NaN,NaN,,201210155,1.147638083514009
0002201210155,RB,WR,QB,WR,NaN,RB,,201210155,-0.7650920556760059
0003201210155,QB,RB,WR,RB,WR,NaN,,201210155,0.1912730139190015
0004201210155,QB,RB,NaN,WR,RB,WR,,201210155,-0.7650920556760059
0005201210155,NaN,RB,RB,NaN,WR,WR,,201210155,-0.44630369914433676
0006201210155,WR,TE,NaN,NaN,NaN,NaN,,201210155,-0.44630369914433676
0007201210155,RB,WR,NaN,NaN,QB,NaN,,201210155,-0.7650920556760059
0008201210155,RB,QB,TE,NaN,NaN,NaN,,201210155,-0.7650920556760059
0009201210155,QB,TE,WR,NaN,NaN,RB,,201210155,2.4227915096406853
0010201210155,NaN,NaN,QB,NaN,WR,NaN,,201210155,0.1912730139190015
0001201110173,NaN,NaN,WR,NaN,NaN,NaN,,201110173,-1.0536089137432665
0002201110173,NaN,NaN,NaN,QB,WR,RB,,201110173,-0.09578262852211522
0003201110173,RB,WR,NaN,QB,NaN,NaN,,201110173,0.8620436566990362
0004201110173,QB,WR,NaN,RB,NaN,RB,,201110173,1.8198699419201876
0005201110173,NaN,RB,NaN,WR,NaN,NaN,,201110173,-0.09578262852211522
0006201110173,RB,NaN,NaN,QB,NaN,NaN,,201110173,-1.0536089137432665
0007201110173,NaN,NaN,WR,QB,NaN,NaN,,201110173,0.8620436566990362
0008201110173,RB,RB,WR,TE,NaN,RB,,201110173,0.8620436566990362
0009201110173,NaN,RB,NaN,WR,NaN,TE,,201110173,-1.0536089137432665
0010201110173,RB,NaN,RB,RB,NaN,QB,,201110173,-1.0536089137432665
0001200910192,NaN,NaN,NaN,WR,WR,NaN,,200910192,-0.43702332704181485
0002200910192,NaN,WR,NaN,RB,QB,TE,,200910192,-0.4457710833795993
0003200910192,RB,NaN,QB,NaN,WR,NaN,,200910192,2.5743917922404824
0004200910192,RB,NaN,NaN,NaN,NaN,NaN,,200910192,-0.4435841442951532
0005200910192,RB,WR,NaN,WR,TE,QB,,200910192,-0.43483638795736873
0006200910192,RB,QB,NaN,NaN,NaN,NaN,,200910192,1.8483280162043727
0007200910192,NaN,NaN,NaN,NaN,NaN,NaN,,200910192,-0.4457710833795993
0008200910192,NaN,NaN,NaN,NaN,NaN,NaN,,200910192,-0.4435841442951532
0009200910192,NaN,NaN,NaN,QB,NaN,NaN,,200910192,-0.43921026612626096
0010200910192,RB,NaN,NaN,NaN,NaN,NaN,,200910192,-0.4457710833795993
0011200910192,NaN,NaN,WR,RB,NaN,NaN,,200910192,-0.4457710833795993
0012200910192,NaN,QB,NaN,NaN,NaN,NaN,,200910192,-0.4413972052107071
0001201410192,NaN,TE,RB,QB,NaN,RB,,201410192,-0.2985111570629966
0002201410192,RB,WR,QB,NaN,QB,WR,,201410192,1.6915632233569817
0003201410192,QB,RB,RB,WR,WR,TE,,201410192,-0.2985111570629966
0004201410192,RB,RB,WR,WR,QB,TE,,201410192,-0.2985111570629966
0005201410192,RB,NaN,QB,WR,WR,QB,,201410192,1.6915632233569817
0006201410192,WR,WR,WR,RB,RB,NaN,,201410192,-0.2985111570629966
0007201410192,QB,WR,NaN,WR,RB,QB,,201410192,-1.2935483472729858
0008201410192,RB,WR,WR,TE,QB,QB,,201410192,-1.2935483472729858
0009201410192,RB,RB,TE,NaN,WR,QB,,201410192,-0.2985111570629966
0010201410192,RB,NaN,WR,NaN,RB,TE,,201410192,0.6965260331469926
0002200810233,WR,NaN,WR,NaN,NaN,NaN,,200810233,1.4998374082697266
0008200810233,NaN,NaN,NaN,NaN,NaN,Co,,200810233,2.4931474487845633
0001201010233,QB,NaN,RB,NaN,NaN,WR,,201010233,-0.4999999999999999
0002201010233,NaN,NaN,WR,NaN,NaN,NaN,,201010233,-0.4999999999999999
0003201010233,NaN,QB,WR,RB,NaN,WR,,201010233,-0.4999999999999999
0004201010233,NaN,NaN,QB,NaN,NaN,NaN,,201010233,2.0
0005201010233,NaN,NaN,QB,NaN,NaN,NaN,,201010233,-0.4999999999999999
0006201010233,NaN,WR,NaN,NaN,RB,NaN,,201010233,-0.4999999999999999
0007201010233,RB,RB,NaN,TE,RB,QB,,201010233,-0.4999999999999999
0008201010233,RB,NaN,QB,NaN,NaN,TE,,201010233,-0.4999999999999999
0009201010233,NaN,NaN,NaN,WR,NaN,WR,,201010233,-0.4999999999999999
0010201010233,RB,QB,WR,NaN,WR,RB,,201010233,2.0
0001201110233,NaN,RB,NaN,QB,TE,NaN,,201110233,-0.508729312126641
0002201110233,QB,NaN,NaN,WR,NaN,NaN,,201110233,-0.2739311680681913
0003201110233,RB,RB,QB,NaN,NaN,NaN,,201110233,-0.2739311680681913
0004201110233,NaN,TE,RB,NaN,NaN,WR,,201110233,-0.2739311680681913
0005201110233,NaN,QB,WR,NaN,WR,TE,,201110233,0.19566512004870812
0006201110233,RB,NaN,QB,NaN,TE,NaN,,201110233,3.248040992808554
0007201110233,NaN,NaN,QB,RB,RB,WR,,201110233,-0.2739311680681913
0008201110233,NaN,RB,WR,RB,WR,TE,,201110233,-0.508729312126641
0009201110233,RB,NaN,QB,NaN,NaN,NaN,,201110233,-0.2739311680681913
0010201110233,NaN,WR,NaN,NaN,NaN,NaN,,201110233,-0.03913302400974158
0011201110233,WR,NaN,NaN,RB,NaN,NaN,,201110233,-0.508729312126641
0012201110233,RB,NaN,QB,NaN,NaN,NaN,,201110233,-0.508729312126641
0001201110255,QB,RB,NaN,NaN,WR,WR,,201110255,-0.8312902920835824
0002201110255,RB,QB,NaN,NaN,RB,NaN,,201110255,1.5765850367102423
0003201110255,RB,NaN,NaN,NaN,QB,NaN,,201110255,-0.8312902920835824
0004201110255,NaN,QB,NaN,NaN,NaN,NaN,,201110255,1.5765850367102423
0005201110255,RB,NaN,WR,NaN,NaN,QB,,201110255,0.7739599271123007
0006201110255,RB,WR,WR,RB,QB,TE,,201110255,-0.8312902920835824
0007201110255,NaN,QB,NaN,TE,NaN,NaN,,201110255,1.1752724819112714
0008201110255,NaN,RB,NaN,NaN,TE,WR,,201110255,-0.8312902920835824
0009201110255,RB,RB,WR,WR,TE,NaN,,201110255,1.1752724819112714
0010201110255,NaN,NaN,NaN,RB,NaN,NaN,,201110255,0.3726473723133299
0011201110255,NaN,WR,NaN,QB,RB,NaN,,201110255,-0.8312902920835824
0012201110255,NaN,WR,WR,RB,NaN,NaN,,201110255,-0.8312902920835824
0013201110255,NaN,NaN,NaN,NaN,NaN,NaN,,201110255,-0.8312902920835824
0014201110255,NaN,NaN,NaN,NaN,NaN,WR,,201110255,-0.8312902920835824
0001201410255,NaN,RB,WR,NaN,RB,WR,,201410255,-0.44704931462368697
0002201410255,RB,TE,WR,NaN,NaN,QB,,201410255,2.438696656739638
0003201410255,RB,WR,WR,NaN,NaN,WR,,201410255,-0.444552994579255
0004201410255,RB,WR,RB,WR,TE,NaN,,201410255,-0.44704931462368697
0005201410255,RB,WR,NaN,WR,NaN,WR,,201410255,-0.4420566745348231
0006201410255,RB,RB,NaN,QB,WR,WR,,201410255,-0.44704931462368697
0007201410255,WR,RB,QB,RB,WR,NaN,,201410255,-0.44704931462368697
0008201410255,RB,NaN,WR,QB,NaN,WR,,201410255,-0.44704931462368697
0009201410255,RB,QB,TE,WR,NaN,WR,,201410255,-0.44704931462368697
0010201410255,WR,WR,RB,RB,RB,NaN,,201410255,-0.4420566745348231
0011201410255,NaN,RB,RB,QB,WR,NaN,,201410255,2.0168185692306397
0012201410255,QB,TE,WR,RB,RB,NaN,,201410255,-0.444552994579255
0001200910278,RB,NaN,QB,WR,LB,NaN,,200910278,-0.8510644963469901
0002200910278,NaN,QB,NaN,NaN,NaN,NaN,,200910278,2.3529430193122667
0003200910278,WR,NaN,QB,NaN,NaN,NaN,,200910278,0.7509392614826383
0004200910278,RB,NaN,NaN,WR,QB,NaN,,200910278,-0.05006261743217589
0005200910278,NaN,NaN,NaN,NaN,NaN,NaN,,200910278,-0.05006261743217589
0006200910278,NaN,NaN,NaN,NaN,NaN,NaN,,200910278,-0.05006261743217589
0007200910278,QB,NaN,RB,TE,NaN,WR,,200910278,-0.05006261743217589
0008200910278,RB,NaN,NaN,NaN,RB,NaN,,200910278,-0.05006261743217589
0009200910278,NaN,QB,NaN,NaN,NaN,NaN,,200910278,-0.8510644963469901
0010200910278,NaN,NaN,NaN,NaN,NaN,NaN,,200910278,-0.05006261743217589
0011200910278,RB,NaN,QB,NaN,TE,PK,,200910278,2.3529430193122667
0012200910278,NaN,WR,RB,NaN,NaN,WR,,200910278,-0.8510644963469901
0013200910278,NaN,NaN,NaN,QB,PK,NaN,,200910278,-0.8510644963469901
0014200910278,NaN,QB,WR,NaN,NaN,RB,,200910278,-0.05006261743217589
0015200910278,RB,QB,NaN,TE,NaN,NaN,,200910278,-0.8510644963469901
0016200910278,NaN,QB,NaN,NaN,NaN,LB,,200910278,-0.8510644963469901
0001201010278,NaN,WR,WR,NaN,NaN,WR,,201010278,0.5365529487221629
0002201010278,WR,RB,WR,RB,RB,QB,,201010278,0.5365529487221629
0003201010278,RB,NaN,TE,NaN,NaN,NaN,,201010278,-1.0262226300802542
0004201010278,NaN,NaN,NaN,NaN,WR,NaN,,201010278,0.5365529487221629
0005201010278,NaN,RB,NaN,TE,NaN,TE,,201010278,0.5365529487221629
0006201010278,NaN,NaN,QB,NaN,RB,NaN,,201010278,0.5365529487221629
0007201010278,RB,QB,NaN,NaN,TE,NaN,,201010278,-2.6515092320347677
0008201010278,NaN,WR,NaN,QB,NaN,NaN,,201010278,0.5365529487221629
0009201010278,RB,RB,NaN,NaN,WR,NaN,,201010278,0.5365529487221629
0010201010278,NaN,NaN,RB,QB,NaN,NaN,,201010278,0.5365529487221629
0011201010278,NaN,QB,NaN,NaN,NaN,NaN,,201010278,-1.1512446763844475
0012201010278,NaN,NaN,NaN,NaN,NaN,NaN,,201010278,0.5365529487221629
0001201210278,NaN,QB,WR,WR,NaN,TE,,201210278,0.012494469817949005
0002201210278,QB,TE,WR,RB,WR,NaN,,201210278,0.16242810763333707
0003201210278,RB,NaN,NaN,NaN,NaN,NaN,,201210278,1.9116538821461977
0004201210278,RB,WR,NaN,WR,WR,NaN,,201210278,0.5122732625359092
0005201210278,RB,QB,NaN,WR,TE,NaN,,201210278,-0.08746128872564303
0006201210278,QB,TE,NaN,NaN,NaN,RB,,201210278,0.16242810763333707
0007201210278,QB,NaN,RB,NaN,NaN,NaN,,201210278,-1.3369082705205435
0008201210278,NaN,QB,RB,WR,WR,NaN,,201210278,0.3623396247205211
0009201210278,RB,RB,WR,NaN,NaN,NaN,,201210278,1.3119193308846455
0010201210278,WR,RB,RB,WR,NaN,NaN,,201210278,-1.2369525119769513
0011201210278,NaN,QB,NaN,NaN,NaN,NaN,,201210278,-1.6867534254231156
0012201210278,QB,RB,NaN,NaN,WR,RB,,201210278,-0.08746128872564303
0001201510302,TE,NaN,WR,LB,LB,WR,,201510302,0.14950145486618285
0002201510302,RB,WR,TE,RB,LB,DE,,201510302,1.611293458002193
0003201510302,RB,LB,WR,LB,NaN,NaN,,201510302,-1.5365427305691015
0004201510302,RB,WR,NaN,DE,LB,WR,,201510302,-0.9551481838672793
0005201510302,QB,TE,WR,LB,RB,WR,,201510302,0.2823916369694565
0006201510302,RB,RB,WR,WR,LB,RB,,201510302,0.9551481838672793
0007201510302,WR,WR,RB,NaN,DE,WR,,201510302,0.09966763657745523
0008201510302,WR,WR,TE,QB,LB,DE,,201510302,-1.1046496387334621
0009201510302,WR,RB,RB,WR,TE,QB,,201510302,-0.689367819660732
0010201510302,WR,RB,LB,WR,TE,"S""",,201510302,1.1877060025480082
0001201610302,RB,WR,RB,WR,WR,TE,,201610302,0.8508137624033599
0002201610302,RB,WR,WR,RB,TE,QB,,201610302,0.5833673930820679
0003201610302,QB,RB,RB,WR,WR,WR,,201610302,-2.567485145484404
0004201610302,RB,TE,QB,WR,RB,WR,,201610302,0.5666519949994872
0005201610302,QB,RB,WR,WR,RB,TE,,201610302,1.1767640250136846
0006201610302,RB,WR,WR,WR,TE,RB,,201610302,-0.026744636932129584
0007201610302,RB,WR,WR,WR,RB,RB,,201610302,0.3493518199259374
0008201610302,RB,WR,RB,WR,WR,TE,,201610302,-0.46134498707922916
0009201610302,QB,WR,WR,RB,WR,WR,,201610302,0.07354775156335494
0010201610302,RB,WR,TE,RB,WR,WR,,201610302,-0.5449219774921329
0001201110327,NaN,NaN,NaN,TE,QB,NaN,,201110327,1.7336256145667333
0002201110327,TE,NaN,NaN,NaN,QB,NaN,,201110327,-0.2775409916591761
0003201110327,WR,NaN,RB,WR,NaN,NaN,,201110327,0.48670231870666947
0004201110327,QB,NaN,TE,WR,NaN,WR,,201110327,-0.04290488759948668
0005201110327,NaN,TE,NaN,QB,RB,NaN,,201110327,-0.35798765590821247
0006201110327,RB,NaN,NaN,NaN,NaN,RB,,201110327,0.7615617548908771
0007201110327,NaN,RB,WR,NaN,NaN,TE,,201110327,-2.3959698168838006
0008201110327,NaN,QB,NaN,WR,NaN,TE,,201110327,0.23865843727214064
0009201110327,NaN,NaN,QB,NaN,NaN,NaN,,201110327,0.21184288252246183
0010201110327,NaN,NaN,NaN,NaN,NaN,NaN,,201110327,-0.35798765590821247
0001201210353,RB,QB,WR,NaN,WR,NaN,,201210353,-1.005970202294378
0002201210353,NaN,TE,QB,NaN,NaN,NaN,,201210353,0.8512055557875506
0003201210353,NaN,NaN,NaN,WR,NaN,WR,,201210353,-1.005970202294378
0004201210353,QB,RB,NaN,RB,NaN,NaN,,201210353,-1.005970202294378
0005201210353,QB,RB,NaN,NaN,NaN,WR,,201210353,0.3869116162670685
0006201210353,QB,WR,NaN,RB,NaN,TE,,201210353,1.3154994953080328
0007201210353,QB,NaN,NaN,NaN,NaN,NaN,,201210353,-0.5416762627738958
0008201210353,RB,RB,QB,WR,NaN,NaN,,201210353,-0.07738232325341363
0009201210353,WR,QB,RB,NaN,NaN,NaN,,201210353,2.244087374348997
0010201210353,QB,NaN,NaN,RB,NaN,NaN,,201210353,-1.005970202294378
0011201210353,RB,RB,WR,WR,NaN,NaN,,201210353,-0.07738232325341363
0012201210353,TE,QB,NaN,NaN,NaN,NaN,,201210353,-0.07738232325341363
0001201310353,NaN,QB,TE,WR,NaN,RB,,201310353,-0.7681214032440639
0002201310353,RB,QB,NaN,TE,NaN,RB,,201310353,1.0481909054258505
0003201310353,RB,QB,WR,WR,RB,RB,,201310353,-0.7677848621455517
0004201310353,RB,NaN,QB,NaN,WR,NaN,,201310353,-0.7687944854410881
0005201310353,RB,QB,TE,NaN,WR,RB,,201310353,-0.768457944342576
0006201310353,WR,NaN,QB,NaN,RB,WR,,201310353,-0.7687944854410881
0007201310353,RB,RB,WR,NaN,QB,RB,,201310353,1.3029525169995257
0008201310353,RB,RB,WR,WR,NaN,WR,,201310353,-0.7687944854410881
0009201310353,WR,RB,NaN,NaN,WR,RB,,201310353,1.3103564211667924
0010201310353,RB,RB,WR,NaN,RB,WR,,201310353,-0.7687944854410881
0011201310353,RB,NaN,NaN,WR,WR,NaN,,201310353,-0.7674483210470396
0012201310353,RB,WR,NaN,QB,TE,RB,,201310353,1.5223773132294285
0013201310353,RB,QB,NaN,NaN,NaN,NaN,,201310353,-0.7687944854410881
0014201310353,NaN,QB,RB,NaN,WR,NaN,,201310353,1.5109349158800163
0015201310353,RB,TE,NaN,RB,WR,WR,,201310353,-0.7664386977515032
0016201310353,NaN,RB,WR,NaN,NaN,WR,,201310353,1.292856284044162
0017201310353,RB,RB,WR,WR,RB,NaN,,201310353,1.607522211152995
0018201310353,NaN,RB,WR,WR,NaN,RB,,201310353,1.2275673109328107
0019201310353,WR,RB,QB,RB,NaN,NaN,,201310353,-0.7687944854410881
0020201310353,RB,NaN,QB,WR,TE,RB,,201310353,-0.7687944854410881
0021201310353,RB,NaN,NaN,WR,NaN,RB,,201310353,-0.768457944342576
0022201310353,WR,QB,TE,NaN,RB,WR,,201310353,-0.7687944854410881
0023201310353,RB,QB,RB,NaN,RB,WR,,201310353,-0.7681214032440639
0024201310353,RB,RB,QB,NaN,RB,NaN,,201310353,-0.768457944342576
0025201310353,RB,QB,WR,NaN,NaN,RB,,201310353,-0.7687944854410881
0026201310353,RB,NaN,WR,WR,NaN,QB,,201310353,-0.7664386977515032
0027201310353,RB,NaN,QB,WR,NaN,RB,,201310353,1.2979044005218439
0028201310353,NaN,RB,QB,NaN,WR,WR,,201310353,1.1481436116839503
0029201310353,RB,NaN,RB,RB,QB,WR,,201310353,-0.7687944854410881
0030201310353,WR,NaN,WR,NaN,WR,QB,,201310353,-0.7687944854410881
0031201310353,NaN,WR,WR,NaN,RB,QB,,201310353,0.9455458703796538
0032201310353,RB,WR,NaN,WR,WR,NaN,,201310353,1.3436739899194923
0033201310353,RB,WR,NaN,NaN,QB,WR,,201310353,-0.768457944342576
0034201310353,RB,WR,QB,RB,TE,NaN,,201310353,0.8641029245397206
0035201310353,RB,RB,NaN,WR,NaN,WR,,201310353,-0.7687944854410881
0036201310353,RB,NaN,WR,WR,WR,WR,,201310353,1.2682887838527772
0037201310353,NaN,RB,RB,WR,NaN,RB,,201310353,1.518675361145795
0038201310353,NaN,RB,WR,TE,QB,NaN,,201310353,-0.7687944854410881
0039201310353,NaN,RB,WR,WR,QB,NaN,,201310353,-0.7687944854410881
0040201310353,RB,RB,TE,RB,NaN,NaN,,201310353,-0.7677848621455517
0001201210380,RB,TE,WR,QB,NaN,NaN,,201210380,1.7315777958013159
0002201210380,QB,RB,WR,RB,WR,NaN,,201210380,-0.5008696103557526
0003201210380,RB,TE,NaN,RB,QB,NaN,,201210380,-0.3291428868052089
0004201210380,RB,RB,WR,QB,NaN,WR,,201210380,-0.6725963339062964
0005201210380,QB,NaN,NaN,NaN,NaN,NaN,,201210380,2.5902114135540346
0006201210380,QB,NaN,WR,NaN,WR,NaN,,201210380,-0.5008696103557526
0007201210380,NaN,WR,QB,WR,NaN,WR,,201210380,-0.6725963339062964
0008201210380,QB,RB,NaN,TE,NaN,WR,,201210380,-0.15741616325466515
0009201210380,QB,WR,NaN,NaN,TE,NaN,,201210380,0.014310560295878596
0010201210380,WR,RB,NaN,QB,NaN,NaN,,201210380,-0.5008696103557526
0011201210380,RB,RB,NaN,NaN,WR,WR,,201210380,-0.5008696103557526
0012201210380,NaN,NaN,RB,QB,WR,WR,,201210380,-0.5008696103557526
0001201510380,WR,WR,TE,RB,QB,RB,,201510380,1.2815313064343679
0002201510380,WR,RB,WR,RB,RB,WR,,201510380,-0.034926429735108476
0003201510380,RB,RB,WR,WR,WR,WR,,201510380,1.200931853199502
0004201510380,RB,WR,RB,RB,QB,RB,,201510380,-0.6528555712024137
0005201510380,RB,QB,NaN,WR,WR,TE,,201510380,0.8785340402600383
0006201510380,RB,WR,RB,WR,WR,QB,,201510380,-0.3035912738513281
0007201510380,RB,RB,WR,NaN,QB,TE,,201510380,1.17406536878788
0008201510380,RB,WR,WR,QB,RB,RB,,201510380,-1.055852837376743
0009201510380,RB,QB,WR,WR,NaN,RB,,201510380,-1.3782506503162069
0010201510380,WR,TE,RB,NaN,WR,RB,,201510380,-1.109585806199987
0001201010408,NaN,RB,RB,NaN,NaN,NaN,,201010408,
0002201010408,NaN,WR,NaN,NaN,NaN,NaN,,201010408,
0003201010408,NaN,QB,NaN,WR,NaN,NaN,,201010408,
0004201010408,RB,NaN,NaN,NaN,TE,NaN,,201010408,
0005201010408,RB,WR,NaN,NaN,WR,QB,,201010408,
0006201010408,NaN,NaN,NaN,NaN,NaN,WR,,201010408,
0007201010408,NaN,NaN,NaN,NaN,NaN,NaN,,201010408,
0008201010408,NaN,NaN,TE,QB,RB,NaN,,201010408,
0009201010408,NaN,WR,RB,NaN,NaN,NaN,,201010408,
0010201010408,RB,RB,NaN,TE,QB,WR,,201010408,
0011201010408,QB,WR,NaN,NaN,NaN,RB,,201010408,
0012201010408,RB,WR,QB,NaN,TE,NaN,,201010408,
0001201110408,QB,NaN,WR,RB,NaN,QB,,201110408,-0.8271653454109462
0002201110408,QB,RB,NaN,NaN,WR,WR,,201110408,0.30739907912692904
0003201110408,QB,NaN,WR,NaN,WR,NaN,,201110408,1.4419635036648044
0004201110408,QB,NaN,NaN,NaN,RB,NaN,,201110408,0.2686105517923008
0005201110408,QB,RB,NaN,RB,NaN,NaN,,201110408,0.9765011756492658
0006201110408,QB,NaN,NaN,NaN,NaN,NaN,,201110408,-1.4283875190976836
0007201110408,QB,NaN,NaN,NaN,TE,NaN,,201110408,-1.5738444966025393
0008201110408,NaN,NaN,WR,NaN,NaN,TE,,201110408,-0.11927472155398132
0009201110408,NaN,RB,WR,NaN,NaN,QB,,201110408,1.2286266033243491
0010201110408,RB,NaN,WR,RB,WR,NaN,,201110408,-0.2744288308924942
0001201310408,RB,NaN,QB,TE,NaN,WR,,201310408,-0.005107786251928717
0002201310408,RB,TE,RB,RB,WR,NaN,,201310408,1.6574766387506796
0003201310408,NaN,WR,RB,WR,NaN,QB,,201310408,-1.368886715516741
0004201310408,RB,WR,RB,NaN,WR,RB,,201310408,-0.1736647325655572
0005201310408,NaN,QB,NaN,NaN,TE,WR,,201310408,-0.5567487014601674
0006201310408,WR,QB,NaN,RB,NaN,NaN,,201310408,0.0255389312596401
0007201310408,WR,RB,WR,RB,QB,NaN,,201310408,0.28603603010797507
0008201310408,RB,WR,NaN,WR,RB,QB,,201310408,-0.21197312945501823
0009201310408,NaN,QB,RB,NaN,TE,QB,,201310408,-1.8439108369460577
0010201310408,RB,NaN,NaN,NaN,QB,WR,,201310408,0.8376769453162137
0011201310408,RB,RB,WR,WR,QB,NaN,,201310408,-0.2962516026118325
0012201310408,RB,WR,NaN,RB,WR,NaN,,201310408,1.6498149593727873
0001201010498,NaN,NaN,NaN,QB,WR,RB,,201010498,0.6438561962303493
0002201010498,QB,RB,WR,NaN,RB,NaN,,201010498,-0.4162460154806374
0003201010498,NaN,RB,NaN,NaN,WR,TE,,201010498,0.8932920107505814
0004201010498,QB,NaN,NaN,NaN,NaN,WR,,201010498,1.1053124530927787
0005201010498,NaN,NaN,QB,WR,NaN,TE,,201010498,-1.6883686695338214
0006201010498,RB,NaN,RB,NaN,QB,NaN,,201010498,0.6812715684083841
0007201010498,RB,RB,QB,NaN,NaN,WR,,201010498,0.20734352081994298
0008201010498,QB,NaN,WR,NaN,NaN,NaN,,201010498,-1.4264610642875777
